DATETIME,MARKET,SUBMARKET,VENDOR,QCI,KPI,Value
9/28/2020,Puerto Rico,ALL,E,QCI 9,DL Throughput 10th Percentile,2967.061438
9/28/2020,Rocky Mountain Region,ALL,N,QCI 6+7+8+9,DL Throughput 10th Percentile,4613.315949
9/28/2020,Rocky Mountain Region,ALL,N,QCI 6,DL Throughput 10th Percentile,6476.493698
9/28/2020,Rocky Mountain Region,ALL,N,QCI 7,DL Throughput 10th Percentile,5595.272347
9/28/2020,Rocky Mountain Region,ALL,N,QCI 8,DL Throughput 10th Percentile,4672.602362
9/28/2020,Rocky Mountain Region,ALL,N,QCI 9,DL Throughput 10th Percentile,4255.13449
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 6+7+8+9,DL Throughput 10th Percentile,5268.193268
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 6,DL Throughput 10th Percentile,7785.181226
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 7,DL Throughput 10th Percentile,6680.930135
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 8,DL Throughput 10th Percentile,5242.534528
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 9,DL Throughput 10th Percentile,4762.557972
9/28/2020,South Texas,ALL,E,QCI 6+7+8+9,DL Throughput 10th Percentile,3124.764428
9/28/2020,South Texas,ALL,E,QCI 6,DL Throughput 10th Percentile,7499.481192
9/28/2020,South Texas,ALL,E,QCI 7,DL Throughput 10th Percentile,4390.613985
9/28/2020,South Texas,ALL,E,QCI 8,DL Throughput 10th Percentile,3323.402873
9/28/2020,South Texas,ALL,E,QCI 9,DL Throughput 10th Percentile,2577.451653
9/28/2020,Tennessee/Kentucky,ALL,E,QCI 6+7+8+9,DL Throughput 10th Percentile,3723.911696
9/28/2020,Tennessee/Kentucky,ALL,E,QCI 6,DL Throughput 10th Percentile,7388.925275
9/28/2020,Tennessee/Kentucky,ALL,E,QCI 7,DL Throughput 10th Percentile,4375.427576
9/28/2020,Tennessee/Kentucky,ALL,E,QCI 8,DL Throughput 10th Percentile,3722.246174
9/28/2020,Tennessee/Kentucky,ALL,E,QCI 9,DL Throughput 10th Percentile,3236.346413
9/28/2020,VA/WV/NC,ALL,E,QCI 6+7+8+9,DL Throughput 10th Percentile,5453.165401
9/28/2020,VA/WV/NC,ALL,E,QCI 6,DL Throughput 10th Percentile,7895.569755
9/28/2020,VA/WV/NC,ALL,E,QCI 7,DL Throughput 10th Percentile,6098.282966
9/28/2020,VA/WV/NC,ALL,E,QCI 8,DL Throughput 10th Percentile,5522.979578
9/28/2020,VA/WV/NC,ALL,E,QCI 9,DL Throughput 10th Percentile,4785.936996
9/28/2020,Washington DC-Baltimore,ALL,N,QCI 6+7+8+9,DL Throughput 10th Percentile,4667.284465
9/28/2020,Washington DC-Baltimore,ALL,N,QCI 6,DL Throughput 10th Percentile,6378.589913
9/28/2020,Washington DC-Baltimore,ALL,N,QCI 7,DL Throughput 10th Percentile,5276.87141
9/28/2020,Washington DC-Baltimore,ALL,N,QCI 8,DL Throughput 10th Percentile,4634.857856
9/28/2020,Washington DC-Baltimore,ALL,N,QCI 9,DL Throughput 10th Percentile,4366.162905
9/27/2020,ALL,ALL,E,QCI 6+7+8+9,DL Throughput 10th Percentile,3888.195402
9/27/2020,ALL,ALL,E,QCI 6,DL Throughput 10th Percentile,7253.541286
9/27/2020,ALL,ALL,E,QCI 7,DL Throughput 10th Percentile,4832.957294
9/27/2020,ALL,ALL,E,QCI 8,DL Throughput 10th Percentile,3982.348401
9/27/2020,ALL,ALL,E,QCI 9,DL Throughput 10th Percentile,3297.169925
9/27/2020,ALL,ALL,N,QCI 6+7+8+9,DL Throughput 10th Percentile,4689.858637
9/27/2020,ALL,ALL,N,QCI 6,DL Throughput 10th Percentile,6783.295569
9/27/2020,ALL,ALL,N,QCI 7,DL Throughput 10th Percentile,5471.731555
9/27/2020,ALL,ALL,N,QCI 8,DL Throughput 10th Percentile,4724.151794
9/27/2020,ALL,ALL,N,QCI 9,DL Throughput 10th Percentile,4270.495458
9/28/2020,ALL,ALL,E,QCI 6+7+8+9,DL Throughput 10th Percentile,3774.918292
9/28/2020,ALL,ALL,E,QCI 6,DL Throughput 10th Percentile,7073.091586
9/28/2020,ALL,ALL,E,QCI 7,DL Throughput 10th Percentile,4597.063807
9/28/2020,ALL,ALL,E,QCI 8,DL Throughput 10th Percentile,3816.240552
9/28/2020,ALL,ALL,E,QCI 9,DL Throughput 10th Percentile,3269.789149
9/28/2020,ALL,ALL,N,QCI 6+7+8+9,DL Throughput 10th Percentile,4821.526593
9/28/2020,ALL,ALL,N,QCI 6,DL Throughput 10th Percentile,6851.432294
9/28/2020,ALL,ALL,N,QCI 7,DL Throughput 10th Percentile,5551.017416
9/28/2020,ALL,ALL,N,QCI 8,DL Throughput 10th Percentile,4828.601599
9/28/2020,ALL,ALL,N,QCI 9,DL Throughput 10th Percentile,4414.474376
9/27/2020,NATIONAL,NATIONAL,NATIONAL,QCI 6+7+8+9,DL Throughput 10th Percentile,4187.168637
9/27/2020,NATIONAL,NATIONAL,NATIONAL,QCI 6,DL Throughput 10th Percentile,7052.691523
9/27/2020,NATIONAL,NATIONAL,NATIONAL,QCI 7,DL Throughput 10th Percentile,5092.302698
9/27/2020,NATIONAL,NATIONAL,NATIONAL,QCI 8,DL Throughput 10th Percentile,4260.802782
9/27/2020,NATIONAL,NATIONAL,NATIONAL,QCI 9,DL Throughput 10th Percentile,3610.427919
9/28/2020,NATIONAL,NATIONAL,NATIONAL,QCI 6+7+8+9,DL Throughput 10th Percentile,4152.962233
9/28/2020,NATIONAL,NATIONAL,NATIONAL,QCI 6,DL Throughput 10th Percentile,6969.070315
9/28/2020,NATIONAL,NATIONAL,NATIONAL,QCI 7,DL Throughput 10th Percentile,4978.385973
9/28/2020,NATIONAL,NATIONAL,NATIONAL,QCI 8,DL Throughput 10th Percentile,4201.837123
9/28/2020,NATIONAL,NATIONAL,NATIONAL,QCI 9,DL Throughput 10th Percentile,3636.641034
9/27/2020,Arizona/New Mexico,Arizona,N,QCI 6+7+8+9,DL Throughput 15th Percentile,7056.757823
9/27/2020,Arizona/New Mexico,Arizona,N,QCI 6,DL Throughput 15th Percentile,8778.843726
9/27/2020,Arizona/New Mexico,Arizona,N,QCI 7,DL Throughput 15th Percentile,8751.942425
9/27/2020,Arizona/New Mexico,Arizona,N,QCI 8,DL Throughput 15th Percentile,7445.637543
9/27/2020,Arizona/New Mexico,Arizona,N,QCI 9,DL Throughput 15th Percentile,6408.492566
9/27/2020,Arizona/New Mexico,New Mexico,N,QCI 6+7+8+9,DL Throughput 15th Percentile,6175.155918
9/27/2020,Arizona/New Mexico,New Mexico,N,QCI 6,DL Throughput 15th Percentile,9087.190837
9/27/2020,Arizona/New Mexico,New Mexico,N,QCI 7,DL Throughput 15th Percentile,7619.460262
9/27/2020,Arizona/New Mexico,New Mexico,N,QCI 8,DL Throughput 15th Percentile,6285.450566
9/27/2020,Arizona/New Mexico,New Mexico,N,QCI 9,DL Throughput 15th Percentile,5687.974487
9/27/2020,Arkansas/Oklahoma,Arkansas,E,QCI 6+7+8+9,DL Throughput 15th Percentile,4489.604944
9/27/2020,Arkansas/Oklahoma,Arkansas,E,QCI 6,DL Throughput 15th Percentile,7910.319309
9/27/2020,Arkansas/Oklahoma,Arkansas,E,QCI 7,DL Throughput 15th Percentile,5350.821413
9/27/2020,Arkansas/Oklahoma,Arkansas,E,QCI 8,DL Throughput 15th Percentile,4473.797143
9/27/2020,Arkansas/Oklahoma,Arkansas,E,QCI 9,DL Throughput 15th Percentile,4043.613877
9/27/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 6+7+8+9,DL Throughput 15th Percentile,5349.284368
9/27/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 6,DL Throughput 15th Percentile,9877.720098
9/27/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 7,DL Throughput 15th Percentile,6419.075049
9/27/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 8,DL Throughput 15th Percentile,5398.645207
9/27/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 9,DL Throughput 15th Percentile,4876.832341
9/27/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 6+7+8+9,DL Throughput 15th Percentile,4889.346727
9/27/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 6,DL Throughput 15th Percentile,10241.73168
9/27/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 7,DL Throughput 15th Percentile,6505.469232
9/27/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 8,DL Throughput 15th Percentile,5086.397323
9/27/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 9,DL Throughput 15th Percentile,4352.718936
9/27/2020,E. PA/S. NJ/DE,Harly,N,QCI 6+7+8+9,DL Throughput 15th Percentile,5653.32319
9/27/2020,E. PA/S. NJ/DE,Harly,N,QCI 6,DL Throughput 15th Percentile,8051.952137
9/27/2020,E. PA/S. NJ/DE,Harly,N,QCI 7,DL Throughput 15th Percentile,6597.863585
9/27/2020,E. PA/S. NJ/DE,Harly,N,QCI 8,DL Throughput 15th Percentile,5694.17812
9/27/2020,E. PA/S. NJ/DE,Harly,N,QCI 9,DL Throughput 15th Percentile,5200.726487
9/27/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 6+7+8+9,DL Throughput 15th Percentile,7222.928575
9/27/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 6,DL Throughput 15th Percentile,10557.83464
9/27/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 7,DL Throughput 15th Percentile,8034.311992
9/27/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 8,DL Throughput 15th Percentile,7298.331403
9/27/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 9,DL Throughput 15th Percentile,6635.253248
9/27/2020,Florida,Gainesville,E,QCI 6+7+8+9,DL Throughput 15th Percentile,5046.002437
9/27/2020,Florida,Gainesville,E,QCI 6,DL Throughput 15th Percentile,9370.723613
9/27/2020,Florida,Gainesville,E,QCI 7,DL Throughput 15th Percentile,6293.197906
9/27/2020,Florida,Gainesville,E,QCI 8,DL Throughput 15th Percentile,5093.902855
9/27/2020,Florida,Gainesville,E,QCI 9,DL Throughput 15th Percentile,3982.330175
9/27/2020,Florida,Jacksonville,E,QCI 6+7+8+9,DL Throughput 15th Percentile,4854.487753
9/27/2020,Florida,Jacksonville,E,QCI 6,DL Throughput 15th Percentile,8190.93146
9/27/2020,Florida,Jacksonville,E,QCI 7,DL Throughput 15th Percentile,5816.840566
9/27/2020,Florida,Jacksonville,E,QCI 8,DL Throughput 15th Percentile,4736.51956
9/27/2020,Florida,Jacksonville,E,QCI 9,DL Throughput 15th Percentile,4577.396345
9/27/2020,Florida,Ocala,E,QCI 6+7+8+9,DL Throughput 15th Percentile,3302.695755
9/27/2020,Florida,Ocala,E,QCI 6,DL Throughput 15th Percentile,6483.080404
9/27/2020,Florida,Ocala,E,QCI 7,DL Throughput 15th Percentile,4356.587975
9/27/2020,Florida,Ocala,E,QCI 8,DL Throughput 15th Percentile,3162.640052
9/27/2020,Florida,Ocala,E,QCI 9,DL Throughput 15th Percentile,3319.377934
9/27/2020,Florida,Orlando,E,QCI 6+7+8+9,DL Throughput 15th Percentile,5522.635565
9/27/2020,Florida,Orlando,E,QCI 6,DL Throughput 15th Percentile,9510.136217
9/27/2020,Florida,Orlando,E,QCI 7,DL Throughput 15th Percentile,6691.602558
9/27/2020,Florida,Orlando,E,QCI 8,DL Throughput 15th Percentile,5497.95295
9/27/2020,Florida,Orlando,E,QCI 9,DL Throughput 15th Percentile,5083.675691
9/27/2020,Florida,South Florida,E,QCI 6+7+8+9,DL Throughput 15th Percentile,6197.761304
9/27/2020,Florida,South Florida,E,QCI 6,DL Throughput 15th Percentile,9680.64818
9/27/2020,Florida,South Florida,E,QCI 7,DL Throughput 15th Percentile,7071.835887
9/27/2020,Florida,South Florida,E,QCI 8,DL Throughput 15th Percentile,6158.918238
9/27/2020,Florida,South Florida,E,QCI 9,DL Throughput 15th Percentile,5656.735033
9/27/2020,Florida,Southwest Florida,E,QCI 6+7+8+9,DL Throughput 15th Percentile,3850.947039
9/27/2020,Florida,Southwest Florida,E,QCI 6,DL Throughput 15th Percentile,8510.729647
9/27/2020,Florida,Southwest Florida,E,QCI 7,DL Throughput 15th Percentile,5471.330146
9/27/2020,Florida,Southwest Florida,E,QCI 8,DL Throughput 15th Percentile,4131.963582
9/27/2020,Florida,Southwest Florida,E,QCI 9,DL Throughput 15th Percentile,2892.381313
9/27/2020,Florida,Tallahassee,E,QCI 6+7+8+9,DL Throughput 15th Percentile,10007.40751
9/27/2020,Florida,Tallahassee,E,QCI 6,DL Throughput 15th Percentile,12112.60013
9/27/2020,Florida,Tallahassee,E,QCI 7,DL Throughput 15th Percentile,12828.74483
9/27/2020,Florida,Tallahassee,E,QCI 8,DL Throughput 15th Percentile,10120.46513
9/27/2020,Florida,Tallahassee,E,QCI 9,DL Throughput 15th Percentile,8535.453155
9/27/2020,Florida,Tampa,E,QCI 6+7+8+9,DL Throughput 15th Percentile,6352.317442
9/27/2020,Florida,Tampa,E,QCI 6,DL Throughput 15th Percentile,11269.44089
9/27/2020,Florida,Tampa,E,QCI 7,DL Throughput 15th Percentile,7541.478353
9/27/2020,Florida,Tampa,E,QCI 8,DL Throughput 15th Percentile,6352.597267
9/27/2020,Florida,Tampa,E,QCI 9,DL Throughput 15th Percentile,5866.286317
9/27/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 6+7+8+9,DL Throughput 15th Percentile,7460.033662
9/27/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 6,DL Throughput 15th Percentile,7997.991912
9/27/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 7,DL Throughput 15th Percentile,7933.372735
9/27/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 8,DL Throughput 15th Percentile,7634.166333
9/27/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 9,DL Throughput 15th Percentile,6355.813855
9/27/2020,Georgia/South Carolina,Columbia,E,QCI 6+7+8+9,DL Throughput 15th Percentile,7736.984412
9/27/2020,Georgia/South Carolina,Columbia,E,QCI 6,DL Throughput 15th Percentile,12073.05233
9/27/2020,Georgia/South Carolina,Columbia,E,QCI 7,DL Throughput 15th Percentile,8665.852978
9/27/2020,Georgia/South Carolina,Columbia,E,QCI 8,DL Throughput 15th Percentile,7792.529866
9/27/2020,Georgia/South Carolina,Columbia,E,QCI 9,DL Throughput 15th Percentile,6705.440316
9/27/2020,Georgia/South Carolina,Greenville,E,QCI 6+7+8+9,DL Throughput 15th Percentile,8329.060256
9/27/2020,Georgia/South Carolina,Greenville,E,QCI 6,DL Throughput 15th Percentile,10539.67919
9/27/2020,Georgia/South Carolina,Greenville,E,QCI 7,DL Throughput 15th Percentile,9127.986876
9/27/2020,Georgia/South Carolina,Greenville,E,QCI 8,DL Throughput 15th Percentile,8580.756739
9/27/2020,Georgia/South Carolina,Greenville,E,QCI 9,DL Throughput 15th Percentile,7200.133473
9/27/2020,Georgia/South Carolina,North Georgia,E,QCI 6+7+8+9,DL Throughput 15th Percentile,6092.051328
9/27/2020,Georgia/South Carolina,North Georgia,E,QCI 6,DL Throughput 15th Percentile,9347.150288
9/27/2020,Georgia/South Carolina,North Georgia,E,QCI 7,DL Throughput 15th Percentile,7127.321933
9/27/2020,Georgia/South Carolina,North Georgia,E,QCI 8,DL Throughput 15th Percentile,5987.484998
9/27/2020,Georgia/South Carolina,North Georgia,E,QCI 9,DL Throughput 15th Percentile,5558.590989
9/27/2020,Georgia/South Carolina,South Georgia,E,QCI 6+7+8+9,DL Throughput 15th Percentile,4617.892936
9/27/2020,Georgia/South Carolina,South Georgia,E,QCI 6,DL Throughput 15th Percentile,6692.099364
9/27/2020,Georgia/South Carolina,South Georgia,E,QCI 7,DL Throughput 15th Percentile,5229.106573
9/27/2020,Georgia/South Carolina,South Georgia,E,QCI 8,DL Throughput 15th Percentile,4690.872058
9/27/2020,Georgia/South Carolina,South Georgia,E,QCI 9,DL Throughput 15th Percentile,4072.256999
9/27/2020,Greater Midwest,Kansas City KS,N,QCI 6+7+8+9,DL Throughput 15th Percentile,5840.792567
9/27/2020,Greater Midwest,Kansas City KS,N,QCI 6,DL Throughput 15th Percentile,7486.130743
9/27/2020,Greater Midwest,Kansas City KS,N,QCI 7,DL Throughput 15th Percentile,6823.735121
9/27/2020,Greater Midwest,Kansas City KS,N,QCI 8,DL Throughput 15th Percentile,6181.362902
9/27/2020,Greater Midwest,Kansas City KS,N,QCI 9,DL Throughput 15th Percentile,5135.899831
9/27/2020,Greater Midwest,St. Louis MO,N,QCI 6+7+8+9,DL Throughput 15th Percentile,4574.271604
9/27/2020,Greater Midwest,St. Louis MO,N,QCI 6,DL Throughput 15th Percentile,7127.995664
9/27/2020,Greater Midwest,St. Louis MO,N,QCI 7,DL Throughput 15th Percentile,5541.435243
9/27/2020,Greater Midwest,St. Louis MO,N,QCI 8,DL Throughput 15th Percentile,4602.673342
9/27/2020,Greater Midwest,St. Louis MO,N,QCI 9,DL Throughput 15th Percentile,4322.749336
9/27/2020,Gulf States,Baton Rouge,E,QCI 6+7+8+9,DL Throughput 15th Percentile,4801.965129
9/27/2020,Gulf States,Baton Rouge,E,QCI 6,DL Throughput 15th Percentile,9387.384776
9/27/2020,Gulf States,Baton Rouge,E,QCI 7,DL Throughput 15th Percentile,5563.476318
9/27/2020,Gulf States,Baton Rouge,E,QCI 8,DL Throughput 15th Percentile,4713.975866
9/27/2020,Gulf States,Baton Rouge,E,QCI 9,DL Throughput 15th Percentile,4314.567825
9/27/2020,Gulf States,Birmingham,E,QCI 6+7+8+9,DL Throughput 15th Percentile,4390.726085
9/27/2020,Gulf States,Birmingham,E,QCI 6,DL Throughput 15th Percentile,8013.175285
9/27/2020,Gulf States,Birmingham,E,QCI 7,DL Throughput 15th Percentile,5199.54799
9/27/2020,Gulf States,Birmingham,E,QCI 8,DL Throughput 15th Percentile,4353.700003
9/27/2020,Gulf States,Birmingham,E,QCI 9,DL Throughput 15th Percentile,3879.878261
9/27/2020,Gulf States,Huntsville,E,QCI 6+7+8+9,DL Throughput 15th Percentile,3384.724511
9/27/2020,Gulf States,Huntsville,E,QCI 6,DL Throughput 15th Percentile,7361.839073
9/27/2020,Gulf States,Huntsville,E,QCI 7,DL Throughput 15th Percentile,4404.416156
9/27/2020,Gulf States,Huntsville,E,QCI 8,DL Throughput 15th Percentile,3470.115007
9/27/2020,Gulf States,Huntsville,E,QCI 9,DL Throughput 15th Percentile,2890.109562
9/27/2020,Gulf States,Jackson MS,E,QCI 6+7+8+9,DL Throughput 15th Percentile,3679.933595
9/27/2020,Gulf States,Jackson MS,E,QCI 6,DL Throughput 15th Percentile,5893.3958
9/27/2020,Gulf States,Jackson MS,E,QCI 7,DL Throughput 15th Percentile,4037.080279
9/27/2020,Gulf States,Jackson MS,E,QCI 8,DL Throughput 15th Percentile,3517.273592
9/27/2020,Gulf States,Jackson MS,E,QCI 9,DL Throughput 15th Percentile,3333.629237
9/27/2020,Gulf States,Lafayette,E,QCI 6+7+8+9,DL Throughput 15th Percentile,2049.190774
9/27/2020,Gulf States,Lafayette,E,QCI 6,DL Throughput 15th Percentile,5002.984381
9/27/2020,Gulf States,Lafayette,E,QCI 7,DL Throughput 15th Percentile,2046.681806
9/27/2020,Gulf States,Lafayette,E,QCI 8,DL Throughput 15th Percentile,2025.556517
9/27/2020,Gulf States,Lafayette,E,QCI 9,DL Throughput 15th Percentile,1743.657997
9/27/2020,Gulf States,Mobile,E,QCI 6+7+8+9,DL Throughput 15th Percentile,3519.475997
9/27/2020,Gulf States,Mobile,E,QCI 6,DL Throughput 15th Percentile,7012.851329
9/27/2020,Gulf States,Mobile,E,QCI 7,DL Throughput 15th Percentile,4253.597783
9/27/2020,Gulf States,Mobile,E,QCI 8,DL Throughput 15th Percentile,3355.800097
9/27/2020,Gulf States,Mobile,E,QCI 9,DL Throughput 15th Percentile,3132.64525
9/27/2020,Gulf States,Montgomery,E,QCI 6+7+8+9,DL Throughput 15th Percentile,5055.552009
9/27/2020,Gulf States,Montgomery,E,QCI 6,DL Throughput 15th Percentile,8140.529776
9/27/2020,Gulf States,Montgomery,E,QCI 7,DL Throughput 15th Percentile,5750.22915
9/27/2020,Gulf States,Montgomery,E,QCI 8,DL Throughput 15th Percentile,5184.107281
9/27/2020,Gulf States,Montgomery,E,QCI 9,DL Throughput 15th Percentile,4308.642949
9/27/2020,Gulf States,New Orleans,E,QCI 6+7+8+9,DL Throughput 15th Percentile,5286.72887
9/27/2020,Gulf States,New Orleans,E,QCI 6,DL Throughput 15th Percentile,10677.31301
9/27/2020,Gulf States,New Orleans,E,QCI 7,DL Throughput 15th Percentile,6357.461931
9/27/2020,Gulf States,New Orleans,E,QCI 8,DL Throughput 15th Percentile,5361.075286
9/27/2020,Gulf States,New Orleans,E,QCI 9,DL Throughput 15th Percentile,4633.154337
9/27/2020,Gulf States,Shreveport,E,QCI 6+7+8+9,DL Throughput 15th Percentile,4168.69264
9/27/2020,Gulf States,Shreveport,E,QCI 6,DL Throughput 15th Percentile,7714.573065
9/27/2020,Gulf States,Shreveport,E,QCI 7,DL Throughput 15th Percentile,4635.265729
9/27/2020,Gulf States,Shreveport,E,QCI 8,DL Throughput 15th Percentile,4115.220514
9/27/2020,Gulf States,Shreveport,E,QCI 9,DL Throughput 15th Percentile,3611.174936
9/27/2020,Hawaii,Hawaii,E,QCI 6+7+8+9,DL Throughput 15th Percentile,4956.413221
9/27/2020,Hawaii,Hawaii,E,QCI 6,DL Throughput 15th Percentile,7725.448934
9/27/2020,Hawaii,Hawaii,E,QCI 7,DL Throughput 15th Percentile,6087.130319
9/27/2020,Hawaii,Hawaii,E,QCI 8,DL Throughput 15th Percentile,4678.421568
9/27/2020,Hawaii,Hawaii,E,QCI 9,DL Throughput 15th Percentile,4762.176887
9/27/2020,Illinois/Wisconsin,Central Illinois,E,QCI 6+7+8+9,DL Throughput 15th Percentile,6689.958886
9/27/2020,Illinois/Wisconsin,Central Illinois,E,QCI 6,DL Throughput 15th Percentile,10228.89042
9/27/2020,Illinois/Wisconsin,Central Illinois,E,QCI 7,DL Throughput 15th Percentile,7364.480701
9/27/2020,Illinois/Wisconsin,Central Illinois,E,QCI 8,DL Throughput 15th Percentile,6670.533043
9/27/2020,Illinois/Wisconsin,Central Illinois,E,QCI 9,DL Throughput 15th Percentile,5895.49776
9/27/2020,Illinois/Wisconsin,Chicago,E,QCI 6+7+8+9,DL Throughput 15th Percentile,8842.563125
9/27/2020,Illinois/Wisconsin,Chicago,E,QCI 6,DL Throughput 15th Percentile,14641.51195
9/27/2020,Illinois/Wisconsin,Chicago,E,QCI 7,DL Throughput 15th Percentile,10423.56837
9/27/2020,Illinois/Wisconsin,Chicago,E,QCI 8,DL Throughput 15th Percentile,8698.789885
9/27/2020,Illinois/Wisconsin,Chicago,E,QCI 9,DL Throughput 15th Percentile,8094.609193
9/27/2020,Illinois/Wisconsin,Wisconsin,E,QCI 6+7+8+9,DL Throughput 15th Percentile,5074.124025
9/27/2020,Illinois/Wisconsin,Wisconsin,E,QCI 6,DL Throughput 15th Percentile,7172.529902
9/27/2020,Illinois/Wisconsin,Wisconsin,E,QCI 7,DL Throughput 15th Percentile,5970.067707
9/27/2020,Illinois/Wisconsin,Wisconsin,E,QCI 8,DL Throughput 15th Percentile,4966.634967
9/27/2020,Illinois/Wisconsin,Wisconsin,E,QCI 9,DL Throughput 15th Percentile,4593.883375
9/27/2020,Los Angeles,Los Angeles,E,QCI 6+7+8+9,DL Throughput 15th Percentile,5832.556379
9/27/2020,Los Angeles,Los Angeles,E,QCI 6,DL Throughput 15th Percentile,10089.02326
9/27/2020,Los Angeles,Los Angeles,E,QCI 7,DL Throughput 15th Percentile,7482.288817
9/27/2020,Los Angeles,Los Angeles,E,QCI 8,DL Throughput 15th Percentile,5771.720479
9/27/2020,Los Angeles,Los Angeles,E,QCI 9,DL Throughput 15th Percentile,5193.098302
9/27/2020,Michigan/Indiana,Detroit,N,QCI 6+7+8+9,DL Throughput 15th Percentile,6647.776058
9/27/2020,Michigan/Indiana,Detroit,N,QCI 6,DL Throughput 15th Percentile,9206.250089
9/27/2020,Michigan/Indiana,Detroit,N,QCI 7,DL Throughput 15th Percentile,7039.321954
9/27/2020,Michigan/Indiana,Detroit,N,QCI 8,DL Throughput 15th Percentile,6671.564153
9/27/2020,Michigan/Indiana,Detroit,N,QCI 9,DL Throughput 15th Percentile,5793.040264
9/27/2020,Michigan/Indiana,Indianapolis,E,QCI 6+7+8+9,DL Throughput 15th Percentile,5920.623521
9/27/2020,Michigan/Indiana,Indianapolis,E,QCI 6,DL Throughput 15th Percentile,9971.851752
9/27/2020,Michigan/Indiana,Indianapolis,E,QCI 7,DL Throughput 15th Percentile,6248.187536
9/27/2020,Michigan/Indiana,Indianapolis,E,QCI 8,DL Throughput 15th Percentile,5658.962787
9/27/2020,Michigan/Indiana,Indianapolis,E,QCI 9,DL Throughput 15th Percentile,5260.923247
9/27/2020,Michigan/Indiana,Northern MI,N,QCI 6+7+8+9,DL Throughput 15th Percentile,4201.430108
9/27/2020,Michigan/Indiana,Northern MI,N,QCI 6,DL Throughput 15th Percentile,5674.804222
9/27/2020,Michigan/Indiana,Northern MI,N,QCI 7,DL Throughput 15th Percentile,5063.584948
9/27/2020,Michigan/Indiana,Northern MI,N,QCI 8,DL Throughput 15th Percentile,4152.706412
9/27/2020,Michigan/Indiana,Northern MI,N,QCI 9,DL Throughput 15th Percentile,3641.778024
9/27/2020,Michigan/Indiana,Outstate MI,N,QCI 6+7+8+9,DL Throughput 15th Percentile,5001.341597
9/27/2020,Michigan/Indiana,Outstate MI,N,QCI 6,DL Throughput 15th Percentile,7373.693313
9/27/2020,Michigan/Indiana,Outstate MI,N,QCI 7,DL Throughput 15th Percentile,5858.054153
